0.10014104843139648,0,0,0,0
0.10010719299316406,0,0,0,0
0.10013127326965332,0,0,0,0
0.10012221336364746,0,0,0,0
0.10013389587402344,0,0,0,0
0.10012269020080566,0,0,0,0
0.10014009475708008,0,0,0,0
0.10013723373413086,0,0,0,0
0.10014176368713379,0,0,0,0
0.10016083717346191,0,0,0,0
0.10013747215270996,0,0,0,0
0.10013604164123535,0,0,0,0
0.10013818740844727,0,0,0,0
0.10007476806640625,0,0,0,0
0.10012555122375488,0,0,0,0
0.10012507438659668,0,0,0,0
0.1000831127166748,0,0,0,0
0.10013890266418457,0,0,0,0
0.10007762908935547,0,0,0,0
0.10013270378112793,0,0,0,0
0.10013318061828613,0,0,0,0
0.1001286506652832,0,0,0,0
0.10013842582702637,0,0,0,0
0.10013484954833984,0,0,0,0
0.10013008117675781,0,0,0,0
0.10012960433959961,0,0,0,0
0.10013699531555176,0,0,0,0
0.1001288890838623,0,0,0,0
0.10012578964233398,0,0,0,0
0.10013771057128906,0,0,0,0
0.10013723373413086,0,0,0,0
0.10013103485107422,0,0,0,0
0.10012674331665039,0,0,0,0
0.1001276969909668,0,0,0,0
0.10012960433959961,0,0,0,0
0.1001274585723877,0,0,0,0
0.1001274585723877,0,0,0,0
0.10005831718444824,0,0,0,0
0.10012459754943848,0,0,0,0
0.10013127326965332,0,0,0,0
0.10012531280517578,0,0,0,0
0.10014629364013672,1,1,0,0
0.10013699531555176,1,1,5,5
0.1001272201538086,1,1,5,5
0.10013175010681152,2,2,5,5
0.10013628005981445,2,2,10,10
0.10013580322265625,2,2,10,10
0.10013151168823242,3,3,10,10
0.10013747215270996,3,3,15,15
0.100128173828125,4,4,15,15
0.10013246536254883,4,4,20,20
0.10013294219970703,5,5,20,20
0.10013747215270996,6,6,25,25
0.10010242462158203,7,7,30,30
0.10013675689697266,8,8,35,35
0.10013246536254883,9,9,40,40
0.10013651847839355,10,10,45,45
0.10013270378112793,11,11,50,50
0.10013556480407715,12,12,56,56
0.10013699531555176,14,14,59,59
0.10013866424560547,15,15,70,70
0.10013747215270996,17,17,75,75
0.10013651847839355,18,18,85,85
0.10013341903686523,20,20,90,90
0.10013747215270996,18,18,100,100
0.10012555122375488,17,17,90,90
0.10013079643249512,15,15,85,85
0.10014057159423828,14,14,75,75
0.10013842582702637,12,12,70,70
0.10013628005981445,11,11,60,60
0.10005807876586914,10,10,55,55
0.10013580322265625,9,9,50,50
0.10013175010681152,8,8,45,45
0.10013675689697266,7,7,40,40
0.10013794898986816,6,6,35,35
0.10013055801391602,5,5,30,30
0.10014033317565918,4,4,25,25
0.10013818740844727,4,4,20,20
0.1001272201538086,3,3,20,20
0.10013794898986816,3,3,15,15
0.10012984275817871,2,2,15,15
0.10013508796691895,2,2,10,10
0.1001274585723877,1,2,10,10
0.10013604164123535,1,1,5,10
0.10013914108276367,1,1,5,5
0.10013771057128906,0,1,5,5
0.10013771057128906,1,1,0,5
0.10013628005981445,1,1,5,5
0.10012555122375488,2,2,5,5
0.10013532638549805,2,2,10,10
0.10013699531555176,2,2,10,10
0.10013651847839355,3,3,10,10
0.10013532638549805,3,3,15,15
0.10012984275817871,4,4,15,15
0.10015034675598145,4,4,20,20
0.10012650489807129,5,5,20,20
0.10012984275817871,6,6,25,25
0.1001291275024414,7,7,30,30
0.10012650489807129,8,8,35,35
0.10012149810791016,9,9,40,40
0.1001279354095459,10,10,45,45
0.10013103485107422,11,11,50,50
0.100128173828125,12,12,55,55
0.100128173828125,11,11,60,60
0.10013604164123535,10,10,55,55
0.10013794898986816,8,9,50,50
0.10012555122375488,7,8,40,45
0.10013771057128906,6,7,35,40
0.10013628005981445,6,6,30,35
0.10013818740844727,5,5,30,30
0.10016751289367676,4,4,25,25
0.10013556480407715,4,4,20,20
0.10016798973083496,3,3,20,20
0.10013246536254883,3,3,15,15
0.10013270378112793,2,3,15,15
0.1001279354095459,2,2,10,15
0.1001434326171875,1,2,10,10
0.10013794898986816,2,2,5,10
0.10013723373413086,2,2,10,10
0.10012674331665039,3,3,10,10
0.1001284122467041,3,3,15,15
0.10013747215270996,4,4,15,15
0.10013723373413086,4,4,20,20
0.1001441478729248,5,5,20,20
0.10012650489807129,6,6,25,25
0.10013985633850098,7,7,30,30
0.10013866424560547,8,8,35,35
0.10013580322265625,9,9,40,40
0.10013699531555176,10,10,45,45
0.10014009475708008,11,11,50,50
0.10012340545654297,12,13,55,55
0.10013866424560547,13,14,60,65
0.10013818740844727,15,16,65,70
0.10013794898986816,13,14,75,80
0.10086393356323242,12,12,65,70
0.10013747215270996,11,11,60,60
0.10012984275817871,10,10,55,55
0.10013628005981445,9,9,50,50
0.10016560554504395,8,8,45,45
0.10013008117675781,7,7,40,40
0.10015153884887695,6,6,35,35
0.10012984275817871,5,5,31,31
0.10009551048278809,4,5,24,24
0.10013651847839355,4,4,20,25
0.10013699531555176,3,3,20,20
0.10012960433959961,4,4,15,15
0.10013699531555176,4,4,20,20
0.10013604164123535,5,5,20,20
0.1001279354095459,6,6,25,25
0.10013794898986816,7,7,30,30
0.10013604164123535,8,8,35,35
0.10012650489807129,9,9,40,40
0.10013771057128906,10,10,45,45
0.1001291275024414,11,11,50,50
0.10013747215270996,12,12,55,55
0.1001434326171875,14,14,60,60
0.1001274585723877,15,15,70,70
0.10013651847839355,17,17,75,75
0.10013747215270996,18,18,85,85
0.10013604164123535,20,20,90,90
0.10013723373413086,21,21,100,100
0.10013747215270996,21,21,105,105
0.10013675689697266,21,21,104,104
0.10013985633850098,21,21,106,106
0.10013771057128906,20,20,106,106
0.10013723373413086,18,18,99,99
0.10013794898986816,16,16,90,90
0.10013628005981445,15,15,80,80
0.1001291275024414,13,13,75,75
0.10013794898986816,12,12,65,65
0.10013866424560547,11,10,60,60
0.10013532638549805,10,9,55,50
0.10013604164123535,9,8,50,45
0.1001286506652832,8,7,45,40
0.10013365745544434,7,6,40,35
0.10013723373413086,6,5,35,30
0.10012698173522949,5,5,30,25
0.10015010833740234,4,4,25,25
0.10013008117675781,4,3,20,20
0.1001291275024414,4,3,20,15
0.1001272201538086,3,2,20,15
0.10013103485107422,2,2,15,10
0.10013055801391602,2,2,10,10
0.10013008117675781,2,2,10,10
0.10019445419311523,3,3,10,10
0.10013866424560547,3,3,15,15
0.10012507438659668,4,4,15,15
0.10013890266418457,4,4,20,20
0.10013151168823242,5,5,20,20
0.1001133918762207,4,4,25,25
0.10014796257019043,4,4,20,20
0.10014533996582031,3,3,21,21
0.10013866424560547,4,4,14,14
0.10013794898986816,3,3,20,20
0.10013723373413086,3,3,15,15
0.10013699531555176,3,3,15,15
0.1001288890838623,3,3,15,15
0.10013413429260254,3,3,15,15
0.10013437271118164,3,3,15,15
0.10016012191772461,3,3,15,15
0.10013699531555176,3,3,15,15
0.10012984275817871,3,3,15,15
0.10013389587402344,3,3,15,15
0.10013604164123535,3,3,15,15
0.10013937950134277,4,4,15,15
0.10013794898986816,3,3,20,20
0.10014533996582031,3,3,15,15
0.10012960433959961,2,2,15,15
0.10013413429260254,3,3,10,10
0.10013556480407715,2,2,15,15
0.10013508796691895,3,3,10,10
0.10014843940734863,3,3,15,15
0.10013294219970703,3,3,15,15
0.10013723373413086,3,3,15,15
0.10013771057128906,3,2,15,15
0.10013723373413086,2,2,15,10
0.10010528564453125,3,3,10,10
0.10013651847839355,3,3,15,15
0.10013651847839355,3,3,15,15
0.10013747215270996,3,3,15,15
0.10013628005981445,3,3,15,15
0.10013818740844727,2,2,15,15
0.10013318061828613,2,2,10,10
0.10013508796691895,2,1,10,10
0.10015988349914551,1,1,10,5
0.10013794898986816,1,1,5,5
0.10013699531555176,1,1,5,5
0.10013198852539062,2,1,5,5
0.10013055801391602,1,1,10,5
0.10005807876586914,2,1,5,5
0.10013437271118164,2,1,10,5
0.10012984275817871,2,1,10,5
0.10013890266418457,1,1,10,5
0.10016083717346191,2,1,5,5
0.10013675689697266,2,1,10,5
0.10013532638549805,2,1,10,5
0.10014629364013672,2,1,10,5
0.10013175010681152,3,1,10,5
0.10013723373413086,3,2,15,5
0.1001272201538086,4,3,15,10
0.10013484954833984,3,2,20,15
0.10013890266418457,3,3,15,10
0.10013508796691895,4,4,15,15
0.1001291275024414,4,4,20,20
0.10013866424560547,5,5,20,20
0.10013771057128906,6,6,25,25
0.10013747215270996,6,6,30,30
0.10013842582702637,6,6,30,30
0.10013747215270996,5,5,30,30
0.10013628005981445,4,4,25,25
0.1001279354095459,4,4,20,20
0.10013175010681152,3,3,20,20
0.10012578964233398,3,3,15,15
0.10012626647949219,2,2,15,15
0.10013675689697266,2,2,10,10
0.10013723373413086,2,2,10,10
0.1001286506652832,2,2,10,10
0.10013985633850098,1,1,10,10
0.10013675689697266,1,1,5,5
0.10013723373413086,1,1,5,5
0.1001291275024414,0,1,5,5
0.10013842582702637,0,0,0,5
0.1001284122467041,0,0,0,0
0.1001279354095459,0,0,0,0
0.10013628005981445,0,0,0,0
0.10013079643249512,1,1,0,0
0.10013961791992188,1,1,5,5
0.10013747215270996,1,1,5,5
0.10014581680297852,2,2,5,5
0.10013484954833984,2,2,10,10
0.1001279354095459,3,3,10,10
0.10013794898986816,3,3,15,15
0.10013723373413086,3,3,15,15
0.10013270378112793,2,2,15,15
0.10013818740844727,2,2,10,10
0.10013103485107422,1,1,10,10
0.10013699531555176,1,1,5,5
0.10013532638549805,1,1,5,5
0.10013771057128906,0,1,5,5
0.10013318061828613,0,1,0,5
0.10013365745544434,0,0,0,5
0.10013890266418457,0,0,0,0
0.10012960433959961,0,0,0,0
0.10014128684997559,-1,1,0,0
0.10013556480407715,-1,1,-5,5
0.10013651847839355,-1,1,-5,5
0.10013484954833984,-2,2,-5,5
0.100128173828125,-2,2,-10,10
0.10013794898986816,-3,3,-10,10
0.10013866424560547,-3,3,-15,15
0.10013771057128906,-3,3,-15,15
0.10014009475708008,-2,2,-15,15
0.10013794898986816,-2,2,-10,10
0.10013055801391602,-1,1,-10,10
0.10013461112976074,-2,2,-5,5
0.10013628005981445,-2,2,-10,10
0.10013914108276367,-3,3,-10,10
0.1001284122467041,-3,3,-15,15
0.10012936592102051,-4,4,-15,15
0.10013103485107422,-5,5,-20,20
0.10012435913085938,-5,5,-25,25
0.10013604164123535,-5,5,-25,25
0.10013699531555176,-5,5,-25,25
0.10013723373413086,-5,5,-25,25
0.10013771057128906,-5,5,-25,25
0.1001272201538086,-5,5,-25,25
0.10013890266418457,-5,5,-25,25
0.10013747215270996,-5,5,-25,25
0.10013794898986816,-5,5,-25,25
0.10014677047729492,-5,5,-25,25
0.10015559196472168,-5,5,-25,25
0.10013747215270996,-5,5,-25,25
0.10013580322265625,-4,4,-25,25
0.10013747215270996,-3,3,-20,20
0.10013794898986816,-3,3,-15,15
0.10013461112976074,-2,2,-16,16
0.10013675689697266,-2,2,-10,10
0.10013723373413086,-1,1,-10,10
0.10013532638549805,-1,1,-5,5
0.10013651847839355,-1,1,-5,5
0.10013556480407715,0,0,-5,5
0.10012984275817871,-1,1,0,0
0.10013365745544434,-1,1,-5,5
0.10012960433959961,-1,1,-5,5
0.10013675689697266,-2,2,-5,5
0.10013484954833984,-2,2,-10,10
0.1001429557800293,-3,3,-10,10
0.10013246536254883,-3,3,-15,15
0.10013365745544434,-3,3,-15,15
0.10013937950134277,-2,2,-15,15
0.10013222694396973,-2,2,-10,10
0.10013961791992188,-1,1,-10,10
0.10014581680297852,-1,1,-5,5
0.10013723373413086,-1,1,-5,5
0.10013985633850098,0,0,-5,5
0.10013842582702637,0,0,0,0
0.10012459754943848,0,1,0,0
0.10013556480407715,0,1,0,5
0.10013937950134277,0,1,0,5
0.10013222694396973,1,1,0,5
0.10012292861938477,1,1,5,5
0.10013175010681152,2,2,5,5
0.10012936592102051,2,2,10,10
0.10013246536254883,2,2,10,10
0.10014033317565918,3,3,10,10
0.10013318061828613,3,3,15,15
0.10012316703796387,4,4,15,15
0.1001436710357666,4,4,20,20
0.10013985633850098,5,5,20,20
0.10012364387512207,6,6,26,26
0.10013604164123535,7,7,29,29
0.10012459754943848,8,8,35,35
0.10013437271118164,9,9,40,40
0.10013794898986816,10,10,45,45
0.10012245178222656,11,11,52,52
0.10013318061828613,12,12,55,55
0.10013437271118164,14,14,59,59
0.10013961791992188,15,15,70,70
0.10010743141174316,17,17,77,77
0.10013723373413086,18,18,85,85
0.10013246536254883,20,20,91,91
0.10013508796691895,18,18,99,99
0.10012364387512207,17,17,90,90
0.10013461112976074,15,15,85,85
0.10013151168823242,14,13,75,75
0.10013246536254883,12,12,68,63
0.10013437271118164,11,11,60,60
0.10008931159973145,10,10,56,56
0.10015225410461426,9,9,50,50
0.10013437271118164,8,7,45,45
0.10014033317565918,7,7,40,35
0.10012984275817871,6,6,35,35
0.10013294219970703,5,5,30,30
0.1001286506652832,4,4,25,25
0.10014533996582031,4,4,20,20
0.10016870498657227,3,3,20,20
0.1001286506652832,3,2,15,15
0.10012459754943848,3,2,15,10
0.10009908676147461,2,2,15,10
0.10012507438659668,2,2,10,10
0.10013270378112793,1,1,10,10
0.10013031959533691,1,1,5,5
0.10013437271118164,1,1,5,5
0.10013008117675781,1,1,5,5
0.10013055801391602,1,1,5,5
0.10014104843139648,1,1,5,5
0.1001272201538086,1,1,5,5
0.10013175010681152,0,0,5,5
0.10012245178222656,0,0,0,0
0.10013461112976074,0,0,0,0
0.1001288890838623,0,0,0,0
0.10013461112976074,0,0,0,0
0.10012960433959961,0,0,0,0
0.1001136302947998,0,0,0,0
0.10013222694396973,0,0,0,0
0.10013127326965332,0,0,0,0
0.10013508796691895,0,0,0,0
0.10013103485107422,0,0,0,0
0.10013055801391602,0,0,0,0
0.10013461112976074,0,0,0,0
0.10013246536254883,0,0,0,0
0.10013198852539062,0,0,0,0
0.10013031959533691,0,0,0,0
0.1001427173614502,0,0,0,0
0.10013556480407715,0,0,0,0
0.10013699531555176,0,0,0,0
0.10013461112976074,0,0,0,0
0.10013127326965332,0,0,0,0
0.10013604164123535,0,0,0,0
0.10013175010681152,0,0,0,0
0.10013246536254883,0,0,0,0
0.10013198852539062,0,0,0,0
0.1001286506652832,1,1,0,0
0.10013341903686523,0,0,5,5
0.10013580322265625,0,0,0,0
0.1001272201538086,0,0,0,0
0.10013747215270996,0,0,0,0
0.10013890266418457,0,0,0,0
0.10013914108276367,0,0,0,0
0.10006046295166016,0,0,0,0
0.1001288890838623,1,1,0,0
0.10013437271118164,1,1,5,5
0.10013794898986816,1,1,5,5
0.10013675689697266,2,1,5,5
0.10012960433959961,2,2,10,5
0.10013699531555176,2,2,10,10
0.10013699531555176,3,3,10,10
0.10013699531555176,3,3,15,15
0.10013699531555176,4,4,15,15
0.1001286506652832,4,4,20,20
0.10013651847839355,5,5,20,20
0.10013723373413086,6,6,25,25
0.10013890266418457,7,7,30,30
0.1001288890838623,8,8,35,35
0.10013866424560547,9,8,40,40
0.10013699531555176,10,9,45,40
0.10013413429260254,11,11,50,45
0.10013461112976074,13,12,56,56
0.10014510154724121,11,11,64,59
0.10012626647949219,10,10,55,55
0.10013556480407715,9,9,51,51
0.10012531280517578,8,8,44,44
0.10013818740844727,9,9,40,40
0.10013699531555176,10,10,45,45
0.10013723373413086,11,11,50,50
0.10013842582702637,12,12,56,56
0.10013628005981445,14,14,59,59
0.10013675689697266,15,15,70,70
0.10012531280517578,17,17,75,75
0.10013556480407715,18,18,85,85
0.10013604164123535,20,20,90,90
0.10017108917236328,22,21,100,100
0.10013008117675781,20,19,110,105
0.10013866424560547,18,18,101,96
0.10013818740844727,16,16,90,90
0.10012340545654297,15,15,80,80
0.10013556480407715,13,13,75,75
0.10013818740844727,12,12,65,65
0.10048794746398926,10,10,61,61
0.10013628005981445,9,9,50,50
0.10013389587402344,8,8,45,45
0.10014581680297852,7,7,40,40
0.10013413429260254,6,6,35,35
0.10013175010681152,6,6,30,30
0.10017752647399902,5,5,30,30
0.10013651847839355,4,4,25,25
0.100128173828125,4,4,20,20
0.10013818740844727,4,4,20,20
0.10013604164123535,5,5,20,20
0.1001424789428711,6,6,25,25
0.10013842582702637,6,6,30,30
0.10013365745544434,7,7,30,30
0.10006403923034668,6,6,35,35
0.10013699531555176,6,6,30,30
0.10013628005981445,5,5,30,30
0.10012960433959961,4,4,25,25
0.10013818740844727,4,4,20,20
0.10012602806091309,3,3,20,20
0.1001284122467041,3,3,15,15
0.10013198852539062,2,2,15,15
0.10013937950134277,2,2,10,10
0.10014915466308594,2,2,10,10
0.1001276969909668,3,3,10,10
0.10013580322265625,3,3,15,15
0.10013651847839355,4,4,15,15
0.10012936592102051,4,4,20,20
0.10013675689697266,5,5,20,20
0.10013651847839355,6,6,25,25
0.10013914108276367,6,6,30,30
0.10013580322265625,6,6,30,30
0.10013484954833984,5,5,30,30
0.10013365745544434,4,4,25,25
0.10013675689697266,4,4,20,20
0.10013675689697266,3,3,20,20
0.10013747215270996,3,2,15,15
0.10013484954833984,3,2,15,10
0.10012936592102051,2,1,15,10
0.10013771057128906,2,1,10,5
0.1001291275024414,1,1,10,5
0.1001274585723877,1,1,5,5
0.10014128684997559,1,1,5,5
0.10013461112976074,1,1,5,5
0.10013675689697266,2,2,5,5
0.10013651847839355,2,2,10,10
0.10016822814941406,3,3,10,10
0.10013246536254883,3,3,15,15
0.10013747215270996,4,3,15,15
0.10013461112976074,4,4,20,15
0.10013532638549805,5,5,20,20
0.10012626647949219,6,6,25,25
0.10013771057128906,7,6,30,30
0.10013723373413086,8,7,35,30
0.10012412071228027,8,8,40,35
0.10013747215270996,9,9,40,40
0.10013723373413086,10,10,45,45
0.10013651847839355,12,12,50,50
0.10013628005981445,13,13,60,60
0.10013651847839355,12,12,65,65
0.10013794898986816,11,10,60,60
