0.10015463829040527,0,0,0,0
0.10011672973632812,0,0,0,0
0.10014057159423828,0,0,0,0
0.10012578964233398,0,0,0,0
0.10014128684997559,0,0,0,0
0.10012626647949219,0,0,0,0
0.10012698173522949,0,0,0,0
0.10012984275817871,0,0,0,0
0.10012555122375488,0,0,0,0
0.1001436710357666,0,0,0,0
0.1001434326171875,0,0,0,0
0.10011672973632812,0,0,0,0
0.1001274585723877,0,0,0,0
0.1001431941986084,0,0,0,0
0.10013103485107422,0,0,0,0
0.10012149810791016,0,0,0,0
0.10012674331665039,0,0,0,0
0.10014891624450684,0,0,0,0
0.10011816024780273,0,0,0,0
0.10013008117675781,0,0,0,0
0.1001276969909668,0,0,0,0
0.10014057159423828,0,0,0,0
0.10014081001281738,0,0,0,0
0.10014152526855469,0,0,0,0
0.10013556480407715,0,0,0,0
0.10013628005981445,0,0,0,0
0.10005497932434082,0,0,0,0
0.10012960433959961,0,0,0,0
0.1001291275024414,0,0,0,0
0.1001441478729248,0,0,0,0
0.1001439094543457,0,0,0,0
0.1001431941986084,0,0,0,0
0.10014200210571289,0,0,0,0
0.10014200210571289,0,0,0,0
0.10014057159423828,0,0,0,0
0.10013556480407715,0,0,0,0
0.1001439094543457,0,0,0,0
0.1001439094543457,0,0,0,0
0.10013341903686523,0,0,0,0
0.10013866424560547,0,0,0,0
0.10014128684997559,0,0,0,0
0.10014128684997559,0,0,0,0
0.10014176368713379,1,1,0,0
0.1001286506652832,1,1,5,5
0.1001424789428711,2,2,5,5
0.10014200210571289,2,2,10,10
0.1001429557800293,3,3,10,10
0.1001288890838623,4,4,15,15
0.10013222694396973,5,5,20,20
0.1001288890838623,6,6,25,25
0.10014176368713379,7,7,30,30
0.10015416145324707,8,8,35,35
0.10013508796691895,9,9,40,40
0.1001429557800293,11,11,45,45
0.1001434326171875,12,12,55,55
0.1001427173614502,14,14,60,60
0.1001431941986084,16,16,70,70
0.10014128684997559,19,19,80,80
0.10015010833740234,21,21,96,96
0.1001427173614502,24,24,105,105
0.1001427173614502,27,27,120,120
0.10015487670898438,30,30,135,135
0.10014224052429199,30,30,150,150
0.10014939308166504,30,30,150,150
0.10014128684997559,30,30,151,151
0.10014224052429199,30,30,150,150
0.1001427173614502,30,30,150,150
0.10014200210571289,30,30,150,150
0.1001291275024414,26,26,151,151
0.10013031959533691,24,24,129,129
0.1001286506652832,21,21,120,120
0.10013222694396973,18,18,105,105
0.10012578964233398,16,16,90,90
0.10012412071228027,14,14,80,80
0.10013031959533691,12,13,70,70
0.1001429557800293,11,11,60,65
0.10014200210571289,9,9,55,55
0.10012698173522949,8,8,45,45
0.10014224052429199,7,7,40,40
0.10013628005981445,6,6,35,35
0.10014200210571289,7,7,30,30
0.1001434326171875,8,8,35,35
0.1001439094543457,9,9,40,40
0.1001272201538086,11,11,45,45
0.10014200210571289,12,12,55,55
0.10013651847839355,14,14,60,60
0.10014176368713379,16,16,71,71
0.10015606880187988,18,18,80,80
0.1001431941986084,16,16,91,91
0.1001427173614502,14,14,80,80
0.10013175010681152,16,16,70,70
0.10013628005981445,18,18,81,81
0.10013628005981445,16,16,90,90
0.1001431941986084,14,14,80,80
0.10015010833740234,12,13,70,70
0.10008788108825684,10,11,60,65
0.10011887550354004,8,10,50,55
0.10013580322265625,7,9,40,50
0.10014200210571289,5,8,35,45
0.10014224052429199,5,7,25,40
0.10014176368713379,4,5,25,35
0.10014200210571289,5,6,20,25
0.1001431941986084,6,7,25,30
0.1001429557800293,6,6,30,35
0.1001427173614502,5,5,30,30
0.10014200210571289,6,6,25,25
0.1001424789428711,7,7,30,30
0.10014200210571289,8,8,35,35
0.10013341903686523,9,10,40,40
0.10014986991882324,10,11,45,50
0.1001284122467041,9,10,50,55
0.1001427173614502,8,8,45,50
0.10013580322265625,7,7,40,40
0.1001427173614502,6,5,35,35
0.1001427173614502,5,4,30,25
0.10014176368713379,4,4,25,20
0.10014200210571289,3,3,20,20
0.10014176368713379,4,4,15,15
0.1001427173614502,5,5,20,20
0.10013031959533691,6,6,25,25
0.10014176368713379,7,7,30,30
0.10013604164123535,8,8,35,35
0.10014224052429199,9,9,40,40
0.1001427173614502,11,11,45,45
0.1001429557800293,12,12,55,55
0.10015487670898438,11,11,60,60
0.1001434326171875,9,9,55,55
0.1001272201538086,8,8,45,45
0.10015273094177246,7,7,40,40
0.10014152526855469,8,8,35,35
0.10014152526855469,9,9,40,40
0.10014963150024414,11,11,45,45
0.1001439094543457,12,12,55,55
0.10014224052429199,14,14,60,60
0.10013437271118164,16,16,70,70
0.1001274585723877,18,18,80,80
0.1001436710357666,21,21,90,90
0.10014486312866211,24,24,106,106
0.1001431941986084,26,26,120,120
0.1001594066619873,24,24,131,131
0.10014176368713379,21,21,120,120
0.10013556480407715,18,18,105,105
0.1001424789428711,16,16,90,90
0.10014104843139648,15,14,80,80
0.10014700889587402,13,12,75,70
0.10014796257019043,11,11,65,60
0.10005736351013184,9,9,55,55
0.1001424789428711,8,8,45,45
0.1001427173614502,7,7,40,40
0.10014176368713379,6,6,35,35
0.1001424789428711,5,5,30,30
0.1001429557800293,4,4,25,25
0.1001424789428711,3,3,20,20
0.10014152526855469,2,2,15,15
0.1001436710357666,2,2,10,10
0.10006427764892578,1,1,10,10
0.10012221336364746,1,1,5,5
0.1001436710357666,0,0,5,5
